2005	3	07	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/acts/acts2005/50005-cm.htm
2005	3	07	MOVED	200	OK VIA-REDIRECT+	http://www.24hourmuseum.org.uk/london/museum/SE000015e53c.html
2005	4	12	MISSING	404	Not Found	http://www.amnesty.org.uk/news/press/14152.html
2005	2	06	GONE	903	UNRESOLVABLE VIA-REDIRECT+	http://www.bts.org.uk/Forms/Forms/Web%20database/Web%20database/history.htm
2005	3	07	MISSING	404	Not Found	http://www.jeanettewinterson.com/messageboard/action/report_23d5e.html
2005	1	02	MOVED	200	OK VIA-REDIRECT+	http://www.hmso.gov.uk/si/si1993/Uksi_19932552_en_1.htm
2005	2	06	MISSING	404	Not Found	http://www.g8alternatives.org.uk/g8bb/viewtopicd905.html
2005	3	07	MOVED	200	OK VIA-REDIRECT+	http://www.24hourmuseum.org.uk/ixbin/hixcliente362.html
2005	1	02	MOVED	200	OK VIA-REDIRECT+	http://www.inlandrevenue.gov.uk/employers/employee_adopting_supp.htm
2005	4	11	MISSING	404	Not Found	http://www.cancerbacup.org.uk/News/Newsletter/Issue51/NewsfromCancerBACUP/Awardforcampaigners.html
2005	2	05	MISSING	404	Not Found	http://www.conservatives.com/tileada5.html
2005	3	07	MOVED	200	OK VIA-REDIRECT+	http://news.bbc.co.uk/2/hi/in_depth/middle_east/2004/arafat/default.html
2005	2	06	OK	200	OK	http://www.dtu.ox.ac.uk/ukpds/ukpds01_35-9.ppt
2005	1	03	GONE	903	UNRESOLVABLE	http://www.royal-navy.mod.uk/static/pages/52406b49.html
2005	3	07	MISSING	404	Not Found	http://www.janes.com/regional_news/international/news_briefs/fr040602_03.html
2005	3	07	MISSING	404	Not Found	http://www.kidney.org.uk/cgi-bin/kidney/betsie/parser.pl/1026/www.kidney.org.uk/kids/uti_in_kids/index.html
2005	2	05	MOVED	200	OK VIA-REDIRECT+	http://www.veritasparty.com/coppermine/login2059.html
2005	3	07	MISSING	404	Not Found VIA-REDIRECT+	http://www.livejournal.com/users/tyrell/81009383a.html
2005	4	12	MISSING	404	Not Found	http://www.defra.gov.uk/environment/airquality/pdf/airqualscienceprog-pubs0405.pdf
